"","TS","Temp","RH","VPD","SR","WS"
"1660","2020-01-14 06:45:00","15.57000","92.70000","0.12910686","  0.1120","0.526000"
"1661","2020-01-14 07:00:00","15.12000","92.00000","0.13745773","  0.1120","0.000000"
"1662","2020-01-14 07:15:00","15.20000","92.20000","0.13471243","  0.1120","0.000000"
"1663","2020-01-14 07:30:00","15.02000","92.70000","0.12462571","  0.0000","0.000000"
"1664","2020-01-14 07:45:00","15.01000","93.30000","0.11430890","  4.1390","0.000000"
"1665","2020-01-14 08:00:00","14.89000","93.60000","0.10834997","  5.7060","0.000000"
"1666","2020-01-14 08:15:00","14.88000","93.80000","0.10489642"," 12.9800","0.000000"
"1667","2020-01-14 08:30:00","14.94000","93.30000","0.11379483"," 19.8000","0.000000"
"1668","2020-01-14 08:45:00","15.33000","94.40000","0.09752774"," 32.8900","0.000000"
"1669","2020-01-14 09:00:00","15.93000","95.50000","0.08144130"," 46.4200","0.000000"
"1670","2020-01-14 09:15:00","16.59000","95.80000","0.07927781"," 52.4500","0.000000"
"1671","2020-01-14 09:30:00","17.11000","96.10000","0.07608427"," 72.4700","0.000000"
"1672","2020-01-14 09:45:00","17.98000","95.00000","0.10304844","100.1000","0.000000"
"1673","2020-01-14 10:00:00","18.85000","92.50000","0.16323447","115.6000","0.598000"
"1674","2020-01-14 10:15:00","20.14000","87.70000","0.29004921","138.2000","3.466000"
"1675","2020-01-14 10:30:00","21.27000","83.00000","0.42976175","157.0000","3.185000"
"1676","2020-01-14 10:45:00","22.25000","79.08000","0.56147355","172.6000","2.334000"
"1677","2020-01-14 11:00:00","23.19000","72.74000","0.77452912","190.4000","2.831000"
"1678","2020-01-14 11:15:00","22.97231","72.70000","0.76552628","197.0000","1.570000"
"1679","2020-01-14 11:30:00","22.97231","64.98000","0.98200477","228.8000","1.119000"
"1680","2020-01-14 11:45:00","25.71000","63.33000","1.21139523","222.4000","1.870000"
"1681","2020-01-14 12:00:00","26.21000","55.79000","1.50430294","254.4000","1.031000"
"1682","2020-01-14 12:15:00","27.02000","52.75000","1.68621930","259.0000","1.173000"
"1683","2020-01-14 12:30:00","28.01000","53.90000","1.74316472","273.6000","2.216000"
"1684","2020-01-14 12:45:00","28.92000","48.24000","2.06329762","281.5000","1.269000"
"1685","2020-01-14 13:00:00","29.32000","47.48000","2.14250563","282.6000","0.906000"
"1686","2020-01-14 13:15:00","29.63000","43.62000","2.34139468","294.8000","1.890000"
"1687","2020-01-14 13:30:00","30.04000","42.95000","2.42566394","264.1000","1.517000"
"1688","2020-01-14 13:45:00","30.62000","39.69000","2.65079475","264.2000","1.029000"
"1689","2020-01-14 14:00:00","31.35000","42.54000","2.63270939","274.6000","0.745000"
"1690","2020-01-14 14:15:00","22.97231","42.24000","1.61966292","281.3000","1.383000"
"1691","2020-01-14 14:30:00","31.29000","40.76000","2.70503224","274.6000","1.676000"
"1692","2020-01-14 14:45:00","31.46000","38.44000","2.83822847","267.9000","0.805000"
"1693","2020-01-14 15:00:00","31.60000","37.88000","2.88687451","254.2000","0.751000"
"1694","2020-01-14 15:15:00","31.98000","38.49000","2.92066807","241.1000","1.347000"
"1695","2020-01-14 15:30:00","31.52000","41.19000","2.72068307","214.3000","2.053000"
"1696","2020-01-14 15:45:00","31.26000","40.82000","2.69769071","194.2000","0.746000"
"1697","2020-01-14 16:00:00","30.52000","41.01000","2.57801139","177.5000","1.132000"
"1698","2020-01-14 16:15:00","30.40000","41.70000","2.53044055","163.0000","1.517000"
"1699","2020-01-14 16:30:00","29.86000","43.52000","2.37675449","152.0000","1.661000"
"1700","2020-01-14 16:45:00","29.59000","42.30000","2.39070551","127.2000","1.875000"
"1701","2020-01-14 17:00:00","29.05000","45.13000","2.20376615","107.2000","1.498000"
"1702","2020-01-14 17:15:00","28.57000","43.89000","2.19183159"," 87.1000","3.094000"
"1703","2020-01-14 17:30:00","28.01000","45.99000","2.04226304"," 73.6800","3.180000"
"1704","2020-01-14 17:45:00","27.58000","46.39000","1.97693955"," 53.7000","2.873000"
"1705","2020-01-14 18:00:00","26.92000","50.36000","1.76114713"," 40.1900","2.342000"
"1706","2020-01-14 18:15:00","26.15000","54.58000","1.54001061"," 26.7900","3.234000"
"1707","2020-01-14 18:30:00","25.54000","55.24000","1.46382228"," 17.6400","3.120000"
"1708","2020-01-14 18:45:00","24.96000","56.72000","1.36744744","  6.8120","3.004000"
"1709","2020-01-14 19:00:00","24.48000","59.84000","1.23303074","  0.0000","3.226000"
"1710","2020-01-14 19:15:00","24.08000","61.22000","1.16247540","  0.1120","2.267000"
"1711","2020-01-14 19:30:00","23.81000","62.16000","1.11605658","  0.1120","2.589000"
"1712","2020-01-14 19:45:00","22.97231","63.71000","1.01761716","  0.1120","1.913000"
"1713","2020-01-14 20:00:00","23.52000","68.17000","0.92255669","  0.2230","1.406000"
"1714","2020-01-14 20:15:00","23.31000","71.36000","0.81965465","  0.6700","3.584000"
"1715","2020-01-14 20:30:00","23.00000","72.45000","0.77383151","  0.2230","3.118000"
"1716","2020-01-14 20:45:00","22.77000","73.44000","0.73570909","  0.1120","4.145000"
"1717","2020-01-14 21:00:00","22.61000","73.29000","0.73272193","  0.0000","3.257000"
"1718","2020-01-14 21:15:00","22.45000","74.27000","0.69901605","  0.3350","4.201000"
"1719","2020-01-14 21:30:00","22.15000","75.14000","0.66317146","  0.4470","3.131000"
"1720","2020-01-14 21:45:00","21.95000","75.94000","0.63405709","  0.4470","3.262000"
"1721","2020-01-14 22:00:00","21.81000","76.80000","0.60619380","  0.4470","3.317000"
"1722","2020-01-14 22:15:00","21.56000","77.87000","0.56947061","  0.6700","2.300000"
"1723","2020-01-14 22:30:00","21.39000","77.78000","0.56586884","  0.2240","2.744000"
"1724","2020-01-14 22:45:00","21.11000","78.09000","0.54847828","  0.2240","2.156000"
"1725","2020-01-14 23:00:00","20.95000","78.26000","0.53890167","  0.2240","3.327000"
"1726","2020-01-14 23:15:00","20.76000","77.62000","0.54832249","  0.2240","2.563000"
"1727","2020-01-14 23:30:00","20.66000","77.54000","0.54690538","  0.6710","2.208000"
"1728","2020-01-14 23:45:00","20.62000","77.96000","0.53535768","  0.3350","1.926000"
"1729","2020-01-15 00:00:00","20.58000","77.47000","0.54591285","  0.7820","3.373000"
"1730","2020-01-15 00:15:00","20.49000","78.04000","0.52915756","  0.6710","2.623000"
"1731","2020-01-15 00:30:00","20.49000","78.61000","0.51542260","  0.5590","3.227000"
"1732","2020-01-15 00:45:00","20.31000","79.40000","0.49090329","  0.3350","3.045000"
"1733","2020-01-15 01:00:00","20.23000","79.57000","0.48445222","  0.5590","2.737000"
"1734","2020-01-15 01:15:00","20.00000","81.20000","0.43950401","  0.2240","2.038000"
"1735","2020-01-15 01:30:00","19.78000","82.70000","0.39896220","  0.4470","2.906000"
"1736","2020-01-15 01:45:00","19.83000","82.70000","0.40020079","  0.6710","3.182000"
"1737","2020-01-15 02:00:00","19.67000","83.60000","0.37563497","  0.2240","2.125000"
"1738","2020-01-15 02:15:00","19.45000","84.40000","0.35246192","  0.3350","1.499000"
"1739","2020-01-15 02:30:00","19.26000","86.10000","0.31036227","  0.5590","1.940000"
"1740","2020-01-15 02:45:00","19.10000","86.30000","0.30286273","  0.1120","1.792000"
"1741","2020-01-15 03:00:00","19.01000","87.50000","0.27478811","  0.2240","1.676000"
"1742","2020-01-15 03:15:00","18.91000","87.80000","0.26652477","  0.3350","1.204000"
"1743","2020-01-15 03:30:00","18.66000","88.30000","0.25163955","  0.3350","1.220000"
"1744","2020-01-15 03:45:00","18.63000","89.30000","0.22970041","  0.6710","1.681000"
"1745","2020-01-15 04:00:00","18.58000","89.80000","0.21828269","  0.4470","1.818000"
"1746","2020-01-15 04:15:00","18.44000","89.90000","0.21425596","  0.1120","0.887000"
"1747","2020-01-15 04:30:00","18.39000","90.70000","0.19666796","  0.4470","1.748000"
"1748","2020-01-15 04:45:00","18.51000","90.90000","0.19389082","  0.2240","2.623000"
"1749","2020-01-15 05:00:00","18.46000","91.00000","0.19116053","  0.1120","1.904000"
"1750","2020-01-15 05:15:00","18.37000","91.10000","0.18797330","  0.0000","2.083000"
"1751","2020-01-15 05:30:00","18.21000","91.60000","0.17564120","  0.3350","1.898000"
"1752","2020-01-15 05:45:00","18.09000","91.80000","0.17017200","  0.0000","1.483000"
"1753","2020-01-15 06:00:00","17.90000","91.70000","0.17020174","  0.3350","1.004000"
"1754","2020-01-15 06:15:00","17.49000","92.10000","0.15786678","  0.8950","0.746000"
"1755","2020-01-15 06:30:00","17.43000","93.00000","0.13935302","  0.0000","1.411000"
"1756","2020-01-15 06:45:00","17.52000","93.40000","0.13213868","  0.2240","1.784000"
"1757","2020-01-15 07:00:00","17.45000","93.30000","0.13354932","  0.1120","0.928000"
"1758","2020-01-15 07:15:00","17.17000","92.80000","0.14099776","  0.1120","0.408000"
"1759","2020-01-15 07:30:00","16.71000","92.10000","0.15025921","  0.0000","0.773000"
"1760","2020-01-15 07:45:00","16.39000","92.20000","0.14536860","  5.4800","0.000000"
"1761","2020-01-15 08:00:00","16.30000","92.80000","0.13341934","  6.1510","0.916000"
"1762","2020-01-15 08:15:00","16.80000","94.70000","0.10138450"," 13.0900","1.614000"
"1763","2020-01-15 08:30:00","17.33000","94.70000","0.10484563"," 25.1600","2.189000"
"1764","2020-01-15 08:45:00","17.72000","94.00000","0.12165074"," 38.4700","2.416000"
"1765","2020-01-15 09:00:00","18.10000","92.80000","0.14951322"," 51.3300","1.895000"
"1766","2020-01-15 09:15:00","18.55000","91.30000","0.18583299"," 71.5600","3.118000"
"1767","2020-01-15 09:30:00","19.12000","88.90000","0.24569123"," 90.6000","4.707000"
"1768","2020-01-15 09:45:00","19.67000","85.20000","0.33898766","112.0000","2.925000"
"1769","2020-01-15 10:00:00","20.25000","80.00000","0.47484212","135.9000","2.631000"
"1770","2020-01-15 10:15:00","21.02000","74.28000","0.64030729","157.1000","5.044000"
"1771","2020-01-15 10:30:00","21.85000","72.00000","0.73340139","175.6000","4.025000"
"1772","2020-01-15 10:45:00","22.48000","63.19000","1.00185401","201.2000","3.673000"
"1773","2020-01-15 11:00:00","23.05000","60.49000","1.11312756","210.3000","4.523000"
"1774","2020-01-15 11:15:00","23.77000","58.22000","1.22930370","232.4000","5.145000"
"1775","2020-01-15 11:30:00","24.36000","54.61000","1.38363791","246.8000","5.383000"
"1776","2020-01-15 11:45:00","25.14000","55.19000","1.43104337","260.7000","4.802000"
"1777","2020-01-15 12:00:00","25.77000","52.95000","1.55983239","268.3000","3.917000"
"1778","2020-01-15 12:15:00","27.00000","54.58000","1.61901119","271.1000","2.269000"
"1779","2020-01-15 12:30:00","27.12000","51.00000","1.75895516","290.3000","3.662000"
"1780","2020-01-15 12:45:00","27.73000","51.44000","1.80646305","295.1000","3.392000"
"1781","2020-01-15 13:00:00","27.62000","50.68000","1.82299365","283.7000","3.933000"
"1782","2020-01-15 13:15:00","27.93000","47.73000","1.96728211","304.6000","3.120000"
"1783","2020-01-15 13:30:00","28.45000","46.88000","2.06064064","297.6000","5.130000"
"1784","2020-01-15 13:45:00","28.84000","42.69000","2.27398958","297.0000","2.955000"
"1785","2020-01-15 14:00:00","29.44000","43.34000","2.32743120","295.0000","2.515000"
"1786","2020-01-15 14:15:00","29.92000","43.86000","2.37059755","287.7000","4.438000"
"1787","2020-01-15 14:30:00","29.44000","41.56000","2.40054853","281.8000","3.094000"
"1788","2020-01-15 14:45:00","29.25000","40.14000","2.43209734","271.8000","4.016000"
"1789","2020-01-15 15:00:00","29.22000","39.84000","2.44005993","268.7000","4.078000"
"1790","2020-01-15 15:15:00","29.56000","39.71000","2.49370969","254.1000","5.638000"
"1791","2020-01-15 15:30:00","29.79000","40.20000","2.50636828","246.4000","2.581000"
"1792","2020-01-15 15:45:00","29.80000","40.50000","2.49522747","227.7000","4.554000"
"1793","2020-01-15 16:00:00","28.92000","41.93000","2.31483177","207.6000","4.732000"
"1794","2020-01-15 16:15:00","28.98000","39.35000","2.42607812","194.2000","3.381000"
"1795","2020-01-15 16:30:00","28.62000","39.88000","2.35529085","174.1000","4.552000"
"1796","2020-01-15 16:45:00","22.97231","38.40000","1.72734134","154.1000","2.958000"
"1797","2020-01-15 17:00:00","22.97231","40.96000","1.65555573","140.7000","2.566000"
"1798","2020-01-15 17:15:00","22.97231","40.96000","1.65555573","114.2000","3.920000"
"1799","2020-01-15 17:30:00","22.97231","40.96000","1.65555573"," 93.8000","4.941000"
"1800","2020-01-15 17:45:00","22.97231","40.96000","1.65555573"," 74.8000","4.635000"
"1801","2020-01-15 18:00:00","22.97231","40.96000","1.65555573"," 53.5900","3.350000"
"1802","2020-01-15 18:15:00","25.65000","43.43000","1.86216031"," 40.1900","3.961000"
"1803","2020-01-15 18:30:00","25.09000","44.14000","1.77863370"," 26.8000","4.152000"
"1804","2020-01-15 18:45:00","24.68000","45.45000","1.69498227"," 13.4000","3.644000"
"1805","2020-01-15 19:00:00","24.28000","47.91000","1.58028864","  0.0000","3.665000"
"1806","2020-01-15 19:15:00","23.91000","50.48000","1.46934964","  0.1120","3.510000"
"1807","2020-01-15 19:30:00","23.58000","55.14000","1.30492356","  0.2230","3.231000"
"1808","2020-01-15 19:45:00","23.25000","58.70000","1.17770173","  0.1120","4.572000"
"1809","2020-01-15 20:00:00","22.97000","61.41000","1.08196070","  0.6700","3.281000"
"1810","2020-01-15 20:15:00","22.78000","63.59000","1.00916425","  0.1120","4.438000"
"1811","2020-01-15 20:30:00","22.66000","64.36000","0.98066356","  0.4470","5.135000"
"1812","2020-01-15 20:45:00","22.36000","66.35000","0.90919608","  0.4470","3.905000"
"1813","2020-01-15 21:00:00","22.28000","66.25000","0.90747335","  0.2230","4.392000"
"1814","2020-01-15 21:15:00","22.14000","66.61000","0.89017771","  0.7820","3.290000"
"1815","2020-01-15 21:30:00","21.97000","67.29000","0.86306370","  0.5590","4.212000"
"1816","2020-01-15 21:45:00","21.80000","68.01000","0.83535803","  0.7820","3.574000"
"1817","2020-01-15 22:00:00","21.65000","68.49000","0.81531959","  0.4470","4.585000"
"1818","2020-01-15 22:15:00","21.43000","69.36000","0.78221136","  0.5590","2.821000"
"1819","2020-01-15 22:30:00","21.22000","70.44000","0.74499272","  0.4470","2.698000"
"1820","2020-01-15 22:45:00","21.06000","71.91000","0.70102887","  0.2240","2.982000"
"1821","2020-01-15 23:00:00","20.87000","73.09000","0.66378613","  0.2240","2.355000"
"1822","2020-01-15 23:15:00","20.73000","74.60000","0.62116625","  0.3350","2.166000"
"1823","2020-01-15 23:30:00","20.64000","75.13000","0.60484385","  0.4470","2.403000"
"1824","2020-01-15 23:45:00","22.97231","76.00000","0.67299013","  0.3350","1.945000"
"1825","2020-01-16 00:00:00","22.97231","76.08000","0.67074683","  0.3350","2.153000"
"1826","2020-01-16 00:15:00","20.26000","76.92000","0.54830644","  0.3350","2.788000"
"1827","2020-01-16 00:30:00","20.13000","77.29000","0.53519884","  0.4470","2.327000"
"1828","2020-01-16 00:45:00","22.97231","77.13000","0.64130351","  0.2240","1.576000"
"1829","2020-01-16 01:00:00","22.97231","77.96000","0.61802927","  0.5590","1.989000"
"1830","2020-01-16 01:15:00","19.53000","78.61000","0.48568825","  0.5590","2.474000"
"1831","2020-01-16 01:30:00","19.45000","78.65000","0.48237577","  0.3350","2.138000"
"1832","2020-01-16 01:45:00","19.34000","78.77000","0.47639424","  0.5590","1.762000"
"1833","2020-01-16 02:00:00","19.09000","79.42000","0.45467378","  0.3350","1.271000"
"1834","2020-01-16 02:15:00","18.83000","80.10000","0.43257474","  0.2240","1.209000"
"1835","2020-01-16 02:30:00","18.47000","80.60000","0.41231537","  0.5590","1.504000"
"1836","2020-01-16 02:45:00","18.26000","82.30000","0.37126428","  0.4470","1.620000"
"1837","2020-01-16 03:00:00","18.23000","82.90000","0.35800443","  0.5590","2.421000"
"1838","2020-01-16 03:15:00","18.34000","82.70000","0.36469966","  0.0000","2.009000"
"1839","2020-01-16 03:30:00","18.40000","82.70000","0.36607408","  0.5590","2.675000"
"1840","2020-01-16 03:45:00","18.38000","83.00000","0.35927528","  0.1120","2.800000"
"1841","2020-01-16 04:00:00","18.33000","83.40000","0.34972365","  0.4470","2.620000"
"1842","2020-01-16 04:15:00","18.20000","84.10000","0.33225507","  0.3350","2.306000"
"1843","2020-01-16 04:30:00","18.14000","84.70000","0.31851490","  0.2240","2.600000"
"1844","2020-01-16 04:45:00","18.04000","85.30000","0.30410740","  0.6710","3.041000"
"1845","2020-01-16 05:00:00","17.85000","86.20000","0.28209693","  0.1120","2.390000"
"1846","2020-01-16 05:15:00","17.70000","86.50000","0.27336942","  0.0000","3.097000"
"1847","2020-01-16 05:30:00","17.83000","86.40000","0.27765876","  0.2240","3.288000"
"1848","2020-01-16 05:45:00","17.74000","86.10000","0.28217959","  0.2240","2.840000"
"1849","2020-01-16 06:00:00","17.62000","85.70000","0.28811236","  0.3350","2.633000"
"1850","2020-01-16 06:15:00","22.97231","85.70000","0.40098995","  0.4470","2.734000"
"1851","2020-01-16 06:30:00","22.97231","85.90000","0.39538170","  0.1120","2.038000"
"1852","2020-01-16 06:45:00","17.38000","85.60000","0.28576508","  0.0000","2.987000"
"1853","2020-01-16 07:00:00","17.33000","85.50000","0.28684181","  0.0000","3.190000"
"1854","2020-01-16 07:15:00","22.97231","85.40000","0.40940233","  0.1120","2.012000"
"1855","2020-01-16 07:30:00","22.97231","85.00000","0.42061883","  0.4470","1.444000"
"1856","2020-01-16 07:45:00","16.87000","85.50000","0.27860742","  5.3680","1.148000"
"1857","2020-01-16 08:00:00","22.97231","85.80000","0.39818583","  4.6970","1.993000"
"1858","2020-01-16 08:15:00","16.95000","86.00000","0.27036842"," 11.9700","2.937000"
"1859","2020-01-16 08:30:00","17.28000","85.80000","0.28002063"," 25.8300","2.955000"
"1860","2020-01-16 08:45:00","17.74000","85.30000","0.29842014"," 44.6200","2.471000"
"1861","2020-01-16 09:00:00","22.97231","84.00000","0.44866009"," 56.5800","3.262000"
"1862","2020-01-16 09:15:00","18.88000","81.00000","0.41430281"," 77.3700","3.348000"
"1863","2020-01-16 09:30:00","19.51000","79.85000","0.45696421"," 96.8000","1.900379"
"1864","2020-01-16 09:45:00","20.05000","76.22000","0.55764875","116.6000","4.199000"
"1865","2020-01-16 10:00:00","20.80000","74.13000","0.63539127","137.6000","3.461000"
"1866","2020-01-16 10:15:00","21.37000","71.56000","0.72338479","164.4000","3.717000"
"1867","2020-01-16 10:30:00","22.18000","69.42000","0.81725065","166.3000","2.636000"
"1868","2020-01-16 10:45:00","22.92000","68.34000","0.88498052","189.4000","3.129000"
"1869","2020-01-16 11:00:00","23.71000","64.43000","1.04281560","213.9000","3.940000"
"1870","2020-01-16 11:15:00","24.41000","62.02000","1.16122590","231.4000","3.812000"
"1871","2020-01-16 11:30:00","25.12000","58.96000","1.30908654","247.8000","3.071000"
"1872","2020-01-16 11:45:00","25.61000","57.79000","1.38616993","255.4000","3.022000"
"1873","2020-01-16 12:00:00","22.97231","56.30000","1.22540287","271.6000","3.685000"
"1874","2020-01-16 12:15:00","22.97231","56.30000","1.22540287","282.8000","2.367000"
"1875","2020-01-16 12:30:00","22.97231"," 0.00000","2.80412555","288.4000","2.158000"
"1876","2020-01-16 12:45:00","22.97231","50.21000","1.39617411","295.5000","2.404000"
"1877","2020-01-16 13:00:00","22.97231","47.28000","1.47833499","301.5000","4.301000"
"1878","2020-01-16 13:15:00","22.97231","47.28000","1.47833499","301.7000","3.020000"
"1879","2020-01-16 13:30:00","22.97231","47.28000","1.47833499","303.8000","2.777000"
"1880","2020-01-16 13:45:00","22.97231","47.28000","1.47833499","308.2000","3.450000"
"1881","2020-01-16 14:00:00","22.97231","47.28000","1.47833499","308.2000","3.895000"
"1882","2020-01-16 14:15:00","22.97231","47.28000","1.47833499","301.6000","3.250000"
"1883","2020-01-16 14:30:00","22.97231","47.28000","1.47833499","281.4000","3.082000"
"1884","2020-01-16 14:45:00","22.97231","47.28000","1.47833499","294.7000","3.846000"
"1885","2020-01-16 15:00:00","22.97231","47.28000","1.47833499","274.7000","3.451000"
"1886","2020-01-16 15:15:00","22.97231","47.28000","1.47833499","264.5000","1.844000"
"1887","2020-01-16 15:30:00","22.97231","47.28000","1.47833499","254.5000","2.391000"
"1888","2020-01-16 15:45:00","22.97231","47.28000","1.47833499","246.8000","2.577000"
"1889","2020-01-16 16:00:00","32.41000","36.54000","3.08726401","221.0000","1.254000"
"1890","2020-01-16 16:15:00","32.06000","36.92000","3.00878477","193.5000","1.873000"
"1891","2020-01-16 16:30:00","32.29000","35.85000","3.09979607","133.1000","1.460000"
"1892","2020-01-16 16:45:00","31.42000","36.69000","2.91229479","160.8000","1.900379"
"1893","2020-01-16 17:00:00","31.31000","37.38000","2.86262088","140.7000","1.622000"
"1894","2020-01-16 17:15:00","31.12000","36.86000","2.85538924","120.5000","3.141000"
"1895","2020-01-16 17:30:00","30.93000","38.52000","2.75041309"," 93.8000","1.900379"
"1896","2020-01-16 17:45:00","29.89000","41.87000","2.45040537"," 73.6800","2.470000"
"1897","2020-01-16 18:00:00","29.21000","43.38000","2.29515473"," 53.5800","2.180000"
"1898","2020-01-16 18:15:00","28.25000","45.56000","2.08746103"," 40.1900","1.081000"
"1899","2020-01-16 18:30:00","27.55000","47.23000","1.94255621"," 26.4600","1.249000"
"1900","2020-01-16 18:45:00","22.97231","48.22000","1.45197621","  6.6990","1.243000"
"1901","2020-01-16 19:00:00","25.92000","50.29000","1.66271336","  0.0000","1.194000"
"1902","2020-01-16 19:15:00","25.05000","55.49000","1.41386848","  0.0000","2.458000"
"1903","2020-01-16 19:30:00","25.05000","59.71000","1.27981939","  0.0000","2.117000"
"1904","2020-01-16 19:45:00","24.87000","60.64000","1.23694062","  0.1120","3.005000"
"1905","2020-01-16 20:00:00","24.66000","62.23000","1.17219192","  0.1120","3.992000"
"1906","2020-01-16 20:15:00","24.37000","62.64000","1.13953869","  0.1120","3.325000"
"1907","2020-01-16 20:30:00","24.09000","63.84000","1.08458821","  0.4470","3.502000"
"1908","2020-01-16 20:45:00","23.77000","64.64000","1.04040639","  0.0000","4.284000"
"1909","2020-01-16 21:00:00","23.59000","65.48000","1.00475016","  0.1120","2.723000"
"1910","2020-01-16 21:15:00","23.47000","65.58000","0.99462396","  0.1120","2.295000"
"1911","2020-01-16 21:30:00","22.97231","65.06000","0.97976147","  0.2230","3.234000"
"1912","2020-01-16 21:45:00","22.97231","65.06000","0.97976147","  0.5590","2.914000"
"1913","2020-01-16 22:00:00","22.97231","65.06000","0.97976147","  0.2230","2.940000"
"1914","2020-01-16 22:15:00","22.97231","65.06000","0.97976147","  0.1120","3.379000"
"1915","2020-01-16 22:30:00","22.97231","65.06000","0.97976147","  0.2230","2.742000"
"1916","2020-01-16 22:45:00","22.97231","65.06000","0.97976147","  0.0000","2.414000"
"1917","2020-01-16 23:00:00","22.97231","70.49000","0.82749745","  0.2240","2.597000"
"1918","2020-01-16 23:15:00","22.03000","72.09000","0.73911215","  0.3350","3.136000"
"1919","2020-01-16 23:30:00","21.83000","72.99000","0.70660748","  0.4470","2.370000"
"1920","2020-01-16 23:45:00","21.74000","73.55000","0.68816577","  0.4470","2.760000"
"1921","2020-01-17 00:00:00","21.66000","73.98000","0.67367770","  0.3350","2.519000"
"1922","2020-01-17 00:15:00","21.54000","74.21000","0.66284197","  0.2240","3.084000"
"1923","2020-01-17 00:30:00","21.43000","74.54000","0.64997066","  0.2240","3.319000"
"1924","2020-01-17 00:45:00","21.24000","75.13000","0.62756100","  0.0000","2.223000"
"1925","2020-01-17 01:00:00","21.08000","75.71000","0.60693880","  0.5590","2.891000"
"1926","2020-01-17 01:15:00","21.00000","76.18000","0.59227824","  0.5590","3.270000"
"1927","2020-01-17 01:30:00","20.96000","76.31000","0.58760015","  0.4470","2.772000"
"1928","2020-01-17 01:45:00","20.81000","77.25000","0.55910499","  0.2240","3.299000"
"1929","2020-01-17 02:00:00","20.67000","77.77000","0.54163828","  0.6710","3.579000"
"1930","2020-01-17 02:15:00","20.51000","77.39000","0.54549254","  0.4470","2.586000"
"1931","2020-01-17 02:30:00","20.35000","77.54000","0.53655105","  0.2240","2.007000"
"1932","2020-01-17 02:45:00","20.18000","77.92000","0.52196290","  0.3350","2.790000"
"1933","2020-01-17 03:00:00","20.15000","77.86000","0.52241149","  0.5590","2.716000"
"1934","2020-01-17 03:15:00","22.97231","77.93000","0.61887051","  0.4470","2.922000"
"1935","2020-01-17 03:30:00","22.97231","78.29000","0.60877566","  0.6710","2.863000"
"1936","2020-01-17 03:45:00","19.83000","78.84000","0.48949415","  0.1120","3.420000"
"1937","2020-01-17 04:00:00","22.97231","78.86000","0.59279214","  0.3350","1.931000"
"1938","2020-01-17 04:15:00","22.97231","78.80000","0.59447462","  0.2240","2.282000"
"1939","2020-01-17 04:30:00","19.39000","79.66000","0.45784479","  0.3350","1.744000"
"1940","2020-01-17 04:45:00","22.97231","80.30000","0.55241273","  0.1120","2.025000"
"1941","2020-01-17 05:00:00","19.04000","81.40000","0.40965051","  0.2240","2.272000"
"1942","2020-01-17 05:15:00","19.02000","81.10000","0.41573886","  0.5590","1.532000"
"1943","2020-01-17 05:30:00","22.97231","81.30000","0.52437148","  0.3350","1.274000"
"1944","2020-01-17 05:45:00","18.60000","81.70000","0.39211534","  0.1120","0.809000"
"1945","2020-01-17 06:00:00","18.25000","82.70000","0.36264650","  0.2240","0.000000"
"1946","2020-01-17 06:15:00","18.15000","84.10000","0.33121362","  0.3350","1.606000"
"1947","2020-01-17 06:30:00","18.31000","85.20000","0.31141095","  0.1120","1.468000"
"1948","2020-01-17 06:45:00","22.97231","85.30000","0.41220646","  0.3350","1.939000"
"1949","2020-01-17 07:00:00","18.16000","86.30000","0.28556460","  0.2240","1.184000"
"1950","2020-01-17 07:15:00","18.02000","86.50000","0.27893141","  0.4470","1.428000"
"1951","2020-01-17 07:30:00","17.80000","86.80000","0.26898375","  0.2240","0.833000"
"1952","2020-01-17 07:45:00","17.83000","87.90000","0.24703463","  4.4730","0.797000"
"1953","2020-01-17 08:00:00","17.69000","88.40000","0.23474721","  4.4730","1.060000"
"1954","2020-01-17 08:15:00","17.72000","89.20000","0.21897134"," 11.4100","0.000000"
"1955","2020-01-17 08:30:00","17.96000","89.30000","0.22024647"," 24.3800","0.000000"
"1956","2020-01-17 08:45:00","18.54000","90.60000","0.20065941"," 38.8000","0.016000"
"1957","2020-01-17 09:00:00","18.98000","89.20000","0.23697299"," 37.4600","0.719000"
"1958","2020-01-17 09:15:00","19.21000","88.60000","0.25375043"," 49.3100","0.642000"
"1959","2020-01-17 09:30:00","19.64000","88.20000","0.26977116"," 79.4900","0.817000"
"1960","2020-01-17 09:45:00","20.54000","84.50000","0.37464778","104.0000","2.796000"
"1961","2020-01-17 10:00:00","21.34000","81.50000","0.46969230","126.6000","2.388000"
"1962","2020-01-17 10:15:00","22.07000","78.92000","0.55960232","144.8000","3.002000"
"1963","2020-01-17 10:30:00","22.39000","77.84000","0.59983810","170.0000","1.044000"
"1964","2020-01-17 10:45:00","23.26000","74.53000","0.72673548","182.9000","2.902000"
"1965","2020-01-17 11:00:00","24.10000","71.72000","0.84874326","208.6000","2.200000"
"1966","2020-01-17 11:15:00","24.46000","67.65000","0.99205335","228.6000","2.135000"
"1967","2020-01-17 11:30:00","25.08000","66.66000","1.06094451","240.0000","2.261000"
"1968","2020-01-17 11:45:00","25.99000","63.06000","1.24070393","254.9000","1.058000"
"1969","2020-01-17 12:00:00","27.18000","60.64000","1.41788407","275.0000","2.631000"
"1970","2020-01-17 12:15:00","28.26000","56.65000","1.66318952","147.3000","2.716000"
